Produto;Instituição;Valor Mínimo;Rentabilidade;Valor Líquido;Rating do Emissor;Vencimento;Liquidez;Taxa;Detalhes
LCA;BANCO JOHN DEERE S.A.;R$ 1.047,95;16,72%;R$ 1.223,13;Sem Rating;566 dias;D+90;94,0% CDI;CDB 113.94% CDI
LCI;BANCO BARI;R$ 1.052,31;28,45%;R$ 1.351,73;Sem Rating;917 dias;D+90;94,0% CDI;CDB 110.59% CDI
CRA;BTG COMMODITIES;R$ 1.073,93;35,16%;R$ 1.451,48;Sem Rating;1109 dias;Vencimento;94,0% CDI;CDB 110.59% CDI
CRA;BTG COMMODITIES;R$ 1.073,93;35,16%;R$ 1.451,48;Sem Rating;1109 dias;Vencimento;94,0% CDI;CDB 110.59% CDI
CRA;BTG COMMODITIES;R$ 1.073,93;35,16%;R$ 1.451,48;Sem Rating;1109 dias;Vencimento;94,0% CDI;CDB 110.59% CDI
LCA;BANCO DA CHINA BRASIL;R$ 1.091,94;1,55%;R$ 1.108,86;AAA S&P;56 dias;Vencimento;94,0% CDI;CDB 121.29% CDI
CDB;BANCO VOLKSWAGEN;R$ 10.000,00;8,66%;R$ 10.865,72;AAA S&P;365 dias;Vencimento;10,45%PRÉ;LCI/LCA 8.62% PRÉ
CDB;BANCO BV;R$ 10.000,00;8,73%;R$ 10.872,91;AA MOODYS;367 dias;Vencimento;10,45%PRÉ;LCI/LCA 8.62% PRÉ
CDB;BANCO PAN;R$ 10.000,00;35,36%;R$ 13.536,46;AAA S&P;1278 dias;Vencimento;10,45%PRÉ;LCI/LCA 8.88% PRÉ
CDB;BANCO DAYCOVAL;R$ 1.000,00;0,61%;R$ 1.006,14;AA FITCH;30 dias;No Vencimento;10,45%PRÉ;LCI/LCA 8.1% PRÉ
CDB;BANCO DA CHINA BRASIL;R$ 20.000,00;18,48%;R$ 23.696,82;AAA S&P;721 dias;Diária;94,0% CDI;LCI/LCA 79.9% CDI
LF;BANCO DAYCOVAL;R$ 50.000,00;29,44%;R$ 64.719,43;AA FITCH;1095 dias;No Vencimento;10,45%PRÉ;LCI/LCA 8.88% PRÉ
CDB;BANCO PAN;R$ 1.000,00;29,50%;R$ 1.295,01;AAA S&P;1095 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 4.67%
CRI;GJA INDÚSTRIAS SA;R$ 6.678,00;72,20%;R$ 11.499,19;Sem Rating;2006 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 6.47%
CDB;BANCO FIBRA;R$ 10.000,00;13,21%;R$ 11.321,47;B+ FITCH;549 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 4.54%
Debênture;JALLESMACHAD;R$ 19.839,00;102,69%;R$ 40.211,36;Sem Rating;2919 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 4.67%
CRA;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS;R$ 19.888,00;98,36%;R$ 39.450,81;Sem Rating;2527 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 6.47%
CRI;REDE D'OR SÃO LUIZ;R$ 19.992,00;241,31%;R$ 68.233,80;Sem Rating;4532 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 6.47%
CRA;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS;R$ 20.448,00;130,05%;R$ 47.040,23;Sem Rating;3073 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 6.47%
Debênture;JALLESMACHAD;R$ 20.502,00;117,20%;R$ 44.530,77;Sem Rating;3194 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 4.67%
CRI;SENDAS DISTRIBUIDORA;R$ 20.520,00;61,35%;R$ 33.109,89;Sem Rating;1764 dias;Vencimento;IPCA +5,5%;LCI/LCA IPCA + 6.47%
CDB;BANCO BMG;R$ 1.000,00;29,47%;R$ 1.294,69;B+ FITCH;1095 dias;Vencimento;IPCA +5,49%;LCI/LCA IPCA + 4.67%
CDB;BANCO BMG;R$ 1.000,00;54,37%;R$ 1.543,70;B+ FITCH;1826 dias;No Vencimento;10,43%PRÉ;LCI/LCA 8.87% PRÉ
LCA;BANCO ALFA;R$ 5.000,00;4,92%;R$ 5.245,94;AA+ MOODYS;181 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
CDB;BANCO TRIANGULO;R$ 5.000,00;53,50%;R$ 7.674,76;A FITCH;1800 dias;Vencimento;10,43%PRÉ;LCI/LCA 8.87% PRÉ
LCA;BANCO DA CHINA BRASIL;R$ 10.000,00;10,47%;R$ 11.047,01;AAA S&P;365 dias;Vencimento;90,0% CDI;CDB 109.09% CDI
CDB;BANCO HAITONG;R$ 10.000,00;18,70%;R$ 11.869,65;AAA S&P;730 dias;Vencimento;10,43%PRÉ;LCI/LCA 8.87% PRÉ
LCI;CAIXA ECONOMICA FEDERAL;R$ 500.000,00;4,88%;R$ 524.387,42;AAA S&P;178 dias;Vencimento;90,0% CDI;CDB 116.13% CDI
LCI;CAIXA ECONOMICA FEDERAL;R$ 1.000.000,00;10,34%;R$ 1.103.397,36;AAA S&P;360 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
CDB;CAIXA ECONOMICA FEDERAL;R$ 1.000.000,00;17,86%;R$ 1.178.635,41;AAA S&P;720 dias;Diária;90,0% CDI;LCI/LCA 74.25% CDI
CDB;PARANA BANCO;R$ 1.000,00;1,85%;R$ 1.018,51;AA+ S&P;90 dias;Vencimento;10,42%PRÉ;LCI/LCA 8.08% PRÉ
CDB;BANCO VOITER;R$ 1.000,00;18,44%;R$ 1.184,41;Sem Rating;721 dias;Vencimento;IPCA +6,55%;LCI/LCA IPCA + 5.57%
CDB;BANCO FIBRA;R$ 1.000,00;18,69%;R$ 1.186,86;B+ FITCH;730 dias;No Vencimento;IPCA +6,55%;LCI/LCA IPCA + 5.57%
CDB;BANCO FIBRA;R$ 1.000,00;35,31%;R$ 1.353,14;B+ FITCH;1279 dias;Vencimento;IPCA +6,55%;LCI/LCA IPCA + 5.57%
CDB;BANCO PINE;R$ 1.000,00;41,33%;R$ 1.413,30;BB+ FITCH;1460 dias;No Vencimento;IPCA +6,55%;LCI/LCA IPCA + 5.57%
CDB;BANCO BMG;R$ 1,00;54,28%;R$ 1,54;B+ FITCH;1825 dias;No Vencimento;IPCA +6,55%;LCI/LCA IPCA + 5.57%
Debênture;RIO+;R$ 1.104,73;602,41%;R$ 7.759,77;Sem Rating;7198 dias;No Vencimento;IPCA +6,55%;CDB 7.71%
Debênture;BRK MACEIO;R$ 1.285,45;509,88%;R$ 7.839,71;Sem Rating;6680 dias;No Vencimento;IPCA +6,55%;CDB 7.71%
CDB;BANCO FIBRA;R$ 10.000,00;35,31%;R$ 13.531,38;B+ FITCH;1279 dias;Vencimento;IPCA +6,55%;LCI/LCA IPCA + 5.57%
CDB;BANCO FIBRA;R$ 10.000,00;41,33%;R$ 14.132,99;B+ FITCH;1461 dias;Vencimento;IPCA +6,55%;LCI/LCA IPCA + 5.57%
CDB;BANCO FIBRA;R$ 10.000,00;47,86%;R$ 14.785,57;B+ FITCH;1645 dias;Vencimento;IPCA +6,55%;LCI/LCA IPCA + 5.57%
CDB;BANCO DA CHINA BRASIL;R$ 20.000,00;8,70%;R$ 21.740,51;AAA S&P;369 dias;Diária;93,75% CDI;LCI/LCA 77.34% CDI
CDB;BANCO DAYCOVAL;R$ 20.000,00;13,19%;R$ 22.637,52;AA FITCH;549 dias;Vencimento;IPCA +5,48%;LCI/LCA IPCA + 4.52%
CDB;BANCO BV;R$ 1.000,00;41,16%;R$ 1.411,64;AA MOODYS;1459 dias;Vencimento;IPCA +5,47%;LCI/LCA IPCA + 4.65%
CRI;REDE D'OR;R$ 1.082,35;68,86%;R$ 1.827,66;Sem Rating;1936 dias;No Vencimento;IPCA +5,65%;CDB IPCA + 6.65%
CRI;REDE D'OR;R$ 1.196,39;71,74%;R$ 2.054,66;Sem Rating;1997 dias;No Vencimento;IPCA +5,65%;CDB IPCA + 6.65%
Debênture;BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A;R$ 1.287,59;508,84%;R$ 7.839,32;Sem Rating;6680 dias;Vencimento;IPCA +6,54%;CDB IPCA + 7.69%
Debênture;BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A;R$ 1.287,59;508,84%;R$ 7.839,32;Sem Rating;6680 dias;Vencimento;IPCA +6,54%;CDB IPCA + 7.69%
Debênture;BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A;R$ 1.287,59;508,84%;R$ 7.839,32;Sem Rating;6680 dias;Vencimento;IPCA +6,54%;CDB IPCA + 7.69%
CDB;BANCO BR PARTNERS;R$ 5.000,00;29,31%;R$ 6.465,74;A- FITCH;1095 dias;Vencimento;10,41%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO SOFISA;R$ 1,00;13,05%;R$ 1,13;A+ FITCH;540 dias;Vencimento;10,40%PRÉ;LCI/LCA 8.58% PRÉ
CDB;BANCO PAN;R$ 1.000,00;2,57%;R$ 1.025,67;AAA S&P;120 dias;No Vencimento;10,40%PRÉ;LCI/LCA 8.06% PRÉ
CDB;BANCO PAN;R$ 1.000,00;28,84%;R$ 1.288,36;AAA S&P;1080 dias;Vencimento;10,40%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO BV;R$ 1.000,00;29,33%;R$ 1.293,29;AA MOODYS;1096 dias;Vencimento;10,40%PRÉ;LCI/LCA 8.84% PRÉ
CDB;BANCO BV;R$ 1.000,00;29,33%;R$ 1.293,29;AA MOODYS;1096 dias;Vencimento;10,40%PRÉ;LCI/LCA 8.84% PRÉ
CRA;BANCO BTG PACTUAL;R$ 1.162,38;160,85%;R$ 3.032,07;AAA S&P;3547 dias;Vencimento;10,40%PRÉ;CDB 12.24%
CRA;BANCO BTG PACTUAL;R$ 1.162,38;160,85%;R$ 3.032,07;AAA S&P;3547 dias;Vencimento;10,40%PRÉ;CDB 12.24%
CRA;BANCO BTG PACTUAL;R$ 1.162,38;160,85%;R$ 3.032,07;AAA S&P;3547 dias;Vencimento;10,40%PRÉ;CDB 12.24%
Debênture;CONCESSAO METROVIARIA DO RIO DE JANEIRO S.A.;R$ 1.360,66;115,93%;R$ 2.938,07;Sem Rating;2845 dias;Vencimento;IPCA +6,53%;CDB IPCA + 7.68%
Debênture;CONCESSAO METROVIARIA DO RIO DE JANEIRO S.A.;R$ 1.360,66;115,93%;R$ 2.938,07;Sem Rating;2845 dias;Vencimento;IPCA +6,53%;CDB IPCA + 7.68%
Debênture;CONCESSAO METROVIARIA DO RIO DE JANEIRO S.A.;R$ 1.360,66;115,93%;R$ 2.938,07;Sem Rating;2845 dias;Vencimento;IPCA +6,53%;CDB IPCA + 7.68%
CDB;BANCO PAN;R$ 10.000,00;2,57%;R$ 10.256,71;AAA S&P;120 dias;Vencimento;10,40%PRÉ;LCI/LCA 8.06% PRÉ
CDB;BANCO DAYCOVAL;R$ 20.000,00;41,22%;R$ 28.243,80;AA FITCH;1461 dias;Vencimento;10,40%PRÉ;LCI/LCA 8.84% PRÉ
CDB;BANCO DAYCOVAL;R$ 1.000,00;54,13%;R$ 1.541,27;AA FITCH;1825 dias;No Vencimento;10,40%PRÉ;LCI/LCA 8.84% PRÉ
LF;BANCO XP;R$ 50.000,00;18,64%;R$ 59.320,02;AA FITCH;730 dias;No Vencimento;10,40%PRÉ;LCI/LCA 8.84% PRÉ
LCA;BANCO CNH;R$ 1.000,00;10,52%;R$ 1.105,19;AA+ FITCH;369 dias;Vencimento;93,5% CDI;CDB 113.33% CDI
CDB;BANCO PAN;R$ 1.000,00;18,66%;R$ 1.186,60;AAA S&P;730 dias;Vencimento;IPCA +5,45%;LCI/LCA IPCA + 4.63%
CDB;BANCO PAN;R$ 1.000,00;41,07%;R$ 1.410,69;AAA S&P;1459 dias;Vencimento;IPCA +5,45%;LCI/LCA IPCA + 4.63%
CDB;BANCO ALFA;R$ 5.000,00;1,94%;R$ 5.096,95;AA+ MOODYS;94 dias;Vencimento;10,39%PRÉ;LCI/LCA 8.05% PRÉ
CDB;BANCO DAYCOVAL;R$ 20.000,00;2,56%;R$ 20.512,95;AA FITCH;122 dias;Vencimento;10,39%PRÉ;LCI/LCA 8.05% PRÉ
CDB;BANCO BV;R$ 1.000,00;4,05%;R$ 1.040,50;AA MOODYS;181 dias;Vencimento;10,38%PRÉ;LCI/LCA 8.3% PRÉ
CDB;BANCO BMG;R$ 1.000,00;23,76%;R$ 1.237,57;B+ FITCH;913 dias;Vencimento;IPCA +5,44%;LCI/LCA IPCA + 4.62%
CDB;BANCO FIBRA;R$ 1.000,00;29,20%;R$ 1.291,99;B+ FITCH;1095 dias;No Vencimento;IPCA +6,5%;LCI/LCA IPCA + 5.52%
CDB;BANCO BMG;R$ 1,00;41,09%;R$ 1,41;B+ FITCH;1460 dias;No Vencimento;IPCA +6,5%;LCI/LCA IPCA + 5.52%
CDB;BANCO FIBRA;R$ 1.000,00;101,83%;R$ 2.018,33;B+ FITCH;2920 dias;No Vencimento;IPCA +6,5%;LCI/LCA IPCA + 5.52%
CRI;COGNA;R$ 1.039,95;93,69%;R$ 2.014,24;Sem Rating;2453 dias;No Vencimento;IPCA +6,5%;CDB 7.65%
CRI;GRUPO JOSÉ ALVES;R$ 1.094,12;126,18%;R$ 2.474,65;Sem Rating;3028 dias;No Vencimento;IPCA +6,5%;CDB 7.65%
CRA;MINERVA;R$ 1.098,39;90,38%;R$ 2.091,09;AAA S&P;2390 dias;No Vencimento;IPCA +6,5%;CDB 7.65%
CRA;AÇO VERDE DO BRASIL;R$ 1.101,30;68,28%;R$ 1.853,30;Sem Rating;1932 dias;No Vencimento;IPCA +6,5%;CDB 7.65%
Debênture;IGUA SANEAMENTO;R$ 1.214,93;177,81%;R$ 3.375,17;Sem Rating;3788 dias;No Vencimento;IPCA +6,5%;CDB 7.65%
CRI;DIRECIONAL ENGENHARIA;R$ 20.230,00;53,16%;R$ 30.983,92;AAA S&P;1582 dias;Vencimento;IPCA +5,43%;LCI/LCA IPCA + 6.39%
LCA;BANCO BOCOM BBM;R$ 50.000,00;4,97%;R$ 52.486,46;AAA FITCH;183 dias;Vencimento;89,5% CDI;CDB 111.88% CDI
LF;BANCO CNH;R$ 66.470,46;48,51%;R$ 98.717,26;AA+ FITCH;1672 dias;No Vencimento;IPCA +6,5%;LCI/LCA IPCA + 5.52%
Debênture;AGUAS DO RIO 1 SPE S.A;R$ 11,01;480,03%;R$ 63,86;Sem Rating;6529 dias;Vencimento;IPCA +6,49%;CDB IPCA + 7.64%
Debênture;AGUAS DO RIO 4 SPE S.A;R$ 11,01;480,03%;R$ 63,86;Sem Rating;6529 dias;Vencimento;IPCA +6,49%;CDB IPCA + 7.64%
Debênture;AGUAS DO RIO 1 SPE S.A;R$ 11,01;480,03%;R$ 63,86;Sem Rating;6529 dias;Vencimento;IPCA +6,49%;CDB IPCA + 7.64%
Debênture;AGUAS DO RIO 4 SPE S.A;R$ 11,01;480,03%;R$ 63,86;Sem Rating;6529 dias;Vencimento;IPCA +6,49%;CDB IPCA + 7.64%
Debênture;AGUAS DO RIO 1 SPE S.A;R$ 11,01;480,03%;R$ 63,86;Sem Rating;6529 dias;Vencimento;IPCA +6,49%;CDB IPCA + 7.64%
Debênture;AGUAS DO RIO 4 SPE S.A;R$ 11,01;480,03%;R$ 63,86;Sem Rating;6529 dias;Vencimento;IPCA +6,49%;CDB IPCA + 7.64%
Debênture;ENEVA;R$ 1.154,88;272,78%;R$ 4.305,13;Sem Rating;4888 dias;No Vencimento;IPCA +5,6%;CDB IPCA + 6.59%
CRA;RAIZEN;R$ 1.208,71;276,14%;R$ 4.546,49;Sem Rating;4921 dias;No Vencimento;IPCA +5,6%;CDB IPCA + 6.59%
Debênture;ENEVA;R$ 1.229,71;279,10%;R$ 4.661,82;Sem Rating;4950 dias;No Vencimento;IPCA +5,6%;CDB IPCA + 6.59%
Debênture;ENEVA;R$ 1.285,21;519,84%;R$ 7.966,27;Sem Rating;6776 dias;No Vencimento;IPCA +5,6%;CDB IPCA + 6.59%
CDB;BANCO DAYCOVAL;R$ 1.000,00;18,55%;R$ 1.185,46;AA FITCH;731 dias;Vencimento;10,35%PRÉ;LCI/LCA 8.8% PRÉ
CDB;BANCO PAN;R$ 1.000,00;23,82%;R$ 1.238,15;AAA S&P;914 dias;Vencimento;10,35%PRÉ;LCI/LCA 8.8% PRÉ
CDB;BANCO BMG;R$ 1.000,00;40,99%;R$ 1.409,91;B+ FITCH;1461 dias;No Vencimento;10,35%PRÉ;LCI/LCA 8.8% PRÉ
CDB;BANCO BR PARTNERS;R$ 5.000,00;8,50%;R$ 5.425,16;A- FITCH;361 dias;Vencimento;10,35%PRÉ;LCI/LCA 8.54% PRÉ
CDB;BANCO VOLKSWAGEN;R$ 1.000,00;4,04%;R$ 1.040,38;AAA S&P;181 dias;No Vencimento;10,35%PRÉ;LCI/LCA 8.28% PRÉ
CDB;BANCO BR PARTNERS;R$ 10.000,00;8,65%;R$ 10.864,56;A- FITCH;366 dias;Vencimento;10,35%PRÉ;LCI/LCA 8.54% PRÉ
CDB;BCO VOLKSWAGEN S/A;R$ 10.000,00;18,55%;R$ 11.854,60;Sem Rating;731 dias;Vencimento;10,35%PRÉ;LCI/LCA 8.8% PRÉ
CDB;BANCO VOLKSWAGEN;R$ 10.000,00;29,22%;R$ 12.921,84;AAA S&P;1095 dias;Vencimento;10,35%PRÉ;LCI/LCA 8.8% PRÉ
CDB;BANCO DAYCOVAL;R$ 1.000,00;1,25%;R$ 1.012,52;AA FITCH;60 dias;No Vencimento;10,35%PRÉ;LCI/LCA 8.02% PRÉ
Debênture;JALLESMACHAD;R$ 19.482,00;53,78%;R$ 29.959,93;Sem Rating;1824 dias;Vencimento;IPCA +5,4%;LCI/LCA IPCA + 4.59%
LCA;BANCO ORIGINAL;R$ 1.000,00;10,46%;R$ 1.104,60;Sem Rating;365 dias;No Vencimento;93,0% CDI;CDB 112.73% CDI
LCA;BANCO CNH;R$ 1.000,00;10,46%;R$ 1.104,60;AA+ FITCH;365 dias;D+90;93,0% CDI;CDB 112.73% CDI
LCA;BANCO BRADESCO;R$ 1.000,00;10,55%;R$ 1.105,46;AAA S&P;371 dias;Vencimento;93,0% CDI;CDB 112.73% CDI
LCI;POUPEX;R$ 1.000,00;15,71%;R$ 1.157,09;Sem Rating;540 dias;D+90;93,0% CDI;CDB 112.73% CDI
LCA;BANCO ORIGINAL;R$ 1.000,00;15,93%;R$ 1.159,35;BB+ FITCH;548 dias;Vencimento;93,0% CDI;CDB 112.73% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;21,49%;R$ 1.214,91;AAA FITCH;721 dias;Vencimento;93,0% CDI;CDB 109.41% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;21,82%;R$ 1.218,24;Sem Rating;730 dias;No Vencimento;93,0% CDI;CDB 109.41% CDI
LCA;BANCO RIBEIRAO PRETO;R$ 1,00;21,78%;R$ 1,22;A- S&P;730 dias;D+90;93,0% CDI;CDB 109.41% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;21,78%;R$ 1.217,76;AAA FITCH;730 dias;D+90;93,0% CDI;CDB 109.41% CDI
CDB;BANCO HAITONG;R$ 1.000,00;18,51%;R$ 1.185,08;AAA S&P;731 dias;Vencimento;10,33%PRÉ;LCI/LCA 8.78% PRÉ
LCA;BANCO ABC BRASIL;R$ 1.000,00;34,20%;R$ 1.341,99;AAA FITCH;1095 dias;D+90;93,0% CDI;CDB 109.41% CDI
LCI;POUPEX;R$ 1.007,05;14,81%;R$ 1.156,19;Sem Rating;514 dias;D+90;93,0% CDI;CDB 112.73% CDI
LCI;BANCO ABC BRASIL;R$ 1.017,74;19,75%;R$ 1.218,74;AAA FITCH;665 dias;D+90;93,0% CDI;CDB 112.73% CDI
LCI;BANCO ORIGINAL;R$ 1.049,82;10,46%;R$ 1.159,63;BB+ FITCH;369 dias;D+90;93,0% CDI;CDB 112.73% CDI
LCA;BANCO BOCOM BBM;R$ 1.068,36;14,54%;R$ 1.223,72;AAA FITCH;504 dias;D+90;93,0% CDI;CDB 112.73% CDI
LCA;BANCO ABC BRASIL;R$ 10.000,00;21,44%;R$ 12.144,41;AAA FITCH;720 dias;Vencimento;93,0% CDI;CDB 112.73% CDI
LCA;BANCO ABC BRASIL;R$ 10.000,00;21,44%;R$ 12.144,41;AAA FITCH;720 dias;Vencimento;93,0% CDI;CDB 112.73% CDI
CDB;BANCO HAITONG;R$ 10.000,00;18,51%;R$ 11.850,84;AAA S&P;731 dias;Vencimento;10,33%PRÉ;LCI/LCA 8.78% PRÉ
CDB;BANCO DAYCOVAL;R$ 20.000,00;53,80%;R$ 30.759,32;AA FITCH;1827 dias;Vencimento;10,33%PRÉ;LCI/LCA 8.78% PRÉ
Debênture;HIDROVIAS;R$ 20.520,00;98,04%;R$ 40.637,43;Sem Rating;2858 dias;Vencimento;IPCA +5,39%;LCI/LCA IPCA + 4.58%
CDB;BANCO ORIGINAL;R$ 1.000,00;8,19%;R$ 1.081,87;BB+ FITCH;360 dias;Vencimento;10,32%PRÉ;LCI/LCA 8.26% PRÉ
CDB;BANCO BMG;R$ 1.000,00;18,56%;R$ 1.185,62;B+ FITCH;731 dias;Vencimento;IPCA +5,38%;LCI/LCA IPCA + 4.57%
CRA;FS BIO;R$ 1.142,09;76,38%;R$ 2.014,47;Sem Rating;2117 dias;Vencimento;IPCA +6,45%;CDB IPCA + 7.59%
CRA;FS BIO;R$ 1.142,09;76,38%;R$ 2.014,47;Sem Rating;2117 dias;Vencimento;IPCA +6,45%;CDB IPCA + 7.59%
CRA;FS BIO;R$ 1.142,09;76,38%;R$ 2.014,47;Sem Rating;2117 dias;Vencimento;IPCA +6,45%;CDB IPCA + 7.59%
Debênture;RRRP13 - 3R PETROLEUM;R$ 1.151,59;157,03%;R$ 2.959,90;Sem Rating;3515 dias;No Vencimento;IPCA +6,45%;CDB IPCA + 117.65%
Debênture;TEREOS;R$ 1.209,19;38,03%;R$ 1.669,11;AA FITCH;1201 dias;No Vencimento;IPCA +6,45%;CDB 7.59%
CDB;BANCO BR PARTNERS;R$ 5.000,00;18,49%;R$ 5.924,48;A- FITCH;731 dias;Vencimento;10,32%PRÉ;LCI/LCA 0.0% PRÉ
CRI;CANOPUS - ESTADO DE SÃO PAULO;R$ 1.074,06;219,49%;R$ 3.431,52;Sem Rating;4337 dias;Vencimento;IPCA +6,44%;CDB IPCA + 7.58%
CRI;CANOPUS - ESTADO DE SÃO PAULO;R$ 1.074,06;219,49%;R$ 3.431,52;Sem Rating;4337 dias;Vencimento;IPCA +6,44%;CDB IPCA + 7.58%
CRI;CANOPUS - ESTADO DE SÃO PAULO;R$ 1.074,06;219,49%;R$ 3.431,52;Sem Rating;4337 dias;Vencimento;IPCA +6,44%;CDB IPCA + 7.58%
Debênture;ENEVA;R$ 1.190,90;209,94%;R$ 3.691,06;Sem Rating;4219 dias;No Vencimento;IPCA +5,55%;CDB IPCA + 6.53%
Debênture;ENEVA;R$ 19.968,00;240,89%;R$ 68.069,48;Sem Rating;5020 dias;Vencimento;IPCA +5,37%;LCI/LCA IPCA + 4.56%
CDB;BANCO BTG PACTUAL;R$ 1.000,00;1,89%;R$ 1.018,92;AAA S&P;90 dias;No Vencimento;10,30%PRÉ;LCI/LCA 7.98% PRÉ
CDB;MERCADO LIVRE;R$ 1.000,00;4,02%;R$ 1.040,19;AAA FITCH;181 dias;No Vencimento;10,30%PRÉ;LCI/LCA 8.24% PRÉ
CDB;BANCO ANDBANK (BRASIL) S/;R$ 1.000,00;8,60%;R$ 1.086,04;Sem Rating;365 dias;No Vencimento;10,30%PRÉ;LCI/LCA 8.5% PRÉ
CDB;BANCO XP;R$ 1.000,00;18,45%;R$ 1.184,52;AA FITCH;730 dias;No Vencimento;10,30%PRÉ;LCI/LCA 8.76% PRÉ
CDB;BANCO DIGIMAIS;R$ 1.000,00;28,97%;R$ 1.289,74;BBB- FITCH;1095 dias;No Vencimento;10,30%PRÉ;LCI/LCA 8.76% PRÉ
CDB;BANCO PAN;R$ 1.000,00;28,97%;R$ 1.289,74;AAA S&P;1095 dias;No Vencimento;10,30%PRÉ;LCI/LCA 8.76% PRÉ
CRA;ATACADÃO;R$ 1.020,98;32,79%;R$ 1.355,76;Sem Rating;1054 dias;No Vencimento;10,30%PRÉ;CDB 12.12%
CRA;ATACADÃO;R$ 1.070,84;37,09%;R$ 1.468,06;Sem Rating;1176 dias;No Vencimento;10,30%PRÉ;CDB 12.12%
Debênture;UTE GNA I GERACAO DE ENERGIA S.A.;R$ 1.208,35;349,42%;R$ 5.430,53;Sem Rating;5614 dias;Vencimento;IPCA +6,43%;CDB IPCA + 7.56%
Debênture;UTE GNA I GERACAO DE ENERGIA S.A.;R$ 1.208,35;349,42%;R$ 5.430,53;Sem Rating;5614 dias;Vencimento;IPCA +6,43%;CDB IPCA + 7.56%
Debênture;UTE GNA I GERACAO DE ENERGIA S.A.;R$ 1.208,35;349,42%;R$ 5.430,53;Sem Rating;5614 dias;Vencimento;IPCA +6,43%;CDB IPCA + 7.56%
CDB;BANCO PAN;R$ 5.000,00;8,46%;R$ 5.423,11;AAA S&P;361 dias;Vencimento;10,30%PRÉ;LCI/LCA 8.5% PRÉ
CDB;BANCO PAN;R$ 5.000,00;18,21%;R$ 5.910,54;AAA S&P;721 dias;Vencimento;10,30%PRÉ;LCI/LCA 8.76% PRÉ
CDB;BR PARTNERS BANCO DE INVE;R$ 1.000,00;28,97%;R$ 1.289,74;Sem Rating;1095 dias;No Vencimento;10,30%PRÉ;LCI/LCA 8.76% PRÉ
CDB;BCO VOLKSWAGEN S/A;R$ 10.000,00;8,60%;R$ 10.860,38;Sem Rating;369 dias;Vencimento;10,30%PRÉ;LCI/LCA 8.5% PRÉ
CDB;BANCO PAN;R$ 10.000,00;29,02%;R$ 12.901,88;AAA S&P;1096 dias;Vencimento;10,30%PRÉ;LCI/LCA 8.76% PRÉ
CDB;BANCO BV;R$ 10.000,00;29,02%;R$ 12.901,88;AA MOODYS;1096 dias;Vencimento;10,30%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO DAYCOVAL;R$ 1.000,00;1,89%;R$ 1.018,92;AA FITCH;90 dias;No Vencimento;10,30%PRÉ;LCI/LCA 7.98% PRÉ
CDB;BANCO PINE;R$ 50.000,00;67,71%;R$ 83.853,39;BB+ FITCH;2191 dias;Vencimento;10,30%PRÉ;LCI/LCA 8.76% PRÉ
CDB;BANCO BTG PACTUAL;R$ 1.000,00;18,52%;R$ 1.185,22;AAA S&P;731 dias;Vencimento;IPCA +5,36%;LCI/LCA IPCA + 4.56%
Debênture;ENEVA;R$ 20.536,00;235,07%;R$ 68.810,55;Sem Rating;4958 dias;Vencimento;IPCA +5,36%;LCI/LCA IPCA + 4.56%
CDB;BANCO BTG PACTUAL;R$ 5.000,00;28,91%;R$ 6.445,63;AAA S&P;1095 dias;Vencimento;10,28%PRÉ;LCI/LCA 8.74% PRÉ
CDB;BANCO BV;R$ 10.000,00;29,01%;R$ 12.901,38;AA MOODYS;1095 dias;Vencimento;IPCA +5,35%;LCI/LCA IPCA + 4.55%
Debênture;ENEVA;R$ 19.755,00;444,67%;R$ 107.598,97;Sem Rating;6846 dias;Vencimento;IPCA +5,35%;LCI/LCA IPCA + 4.55%
CRA;PETROBRAS DISTRIBUIDORA;R$ 20.213,00;112,87%;R$ 43.028,40;Sem Rating;2828 dias;Vencimento;IPCA +5,35%;LCI/LCA IPCA + 6.29%
